ID,CALLE,ALT PLANO,coord_X,coord_Y,COMUNA,BARRIO,L1,l1_sen,L2,l2_sen,L3,l3_sen,L4,l4_sen,L5,l5_sen,L6,l6_sen,L_SENTIDO,CATEGORIA
"4150",GRAL. PAZ AV.,"10930",-58.5288166,-34.6432997,"9",LINIERS,"21",,"28",,,,,,,,,,"|21-El Talar (Tigre), El Tri�ngulo (Malvinas Argentinas), El Tri�ngulo (Tigre), Florida Oeste (Vicente L�pez), Florida (Vicente L�pez)|28-Belgrano (CABA), Ciudad Celina (La Matanza), Li",OFICIAL
"4151",BARCALA,"3089",-58.4085503,-34.6254907,"3",SAN CRISTOBAL,"127",I,,,,,,,,,,,127-Don Torcuato (Tigre),OFICIAL
"4152",GRAL. PAZ AV.,"10780",-58.5289149,-34.6413772,"9",LINIERS,"21",I,"28",I,,,,,,,,,"21-El Talar (Tigre), El Triángulo (Malvinas Argentinas), El Triángulo (Tigre), Florida Oeste (Vicente López), Florida (Vicente López), Olivos (Vicente López), Ricardo Rojas (Malvinas Argentinas), Ricardo Rojas (Tigre), Tigre (Tigre)",OFICIAL
"4153",GRAL. PAZ AV.,"10764",-58.5289231,-34.6412096,"9",LINIERS,"28",,,,,,,,,,,,"28-Ciudad Universitaria, Nu�ez (CABA)",OFICIAL
"4154",GRAL. PAZ AV.,"10734",-58.5289339,-34.6409874,"9",LINIERS,"161",V,"2",V,,,,,,,,,"161-Ciudadela (La Matanza), Ciudadela (Tres de Febrero), Liniers (CABA), Ramos Mejia (La Matanza), Ramos Mejia (Tres de Febrero)",OFICIAL
"4155",GRAL. PAZ AV.,"10728",-58.5289402,-34.640857,"9",LINIERS,"4",I,"185",I,,,,,,,,,"4-Boca (CABA), San Nicolas (CABA)",OFICIAL
"4156",GRAL. PAZ AV.,"10704",-58.528951,-34.6406342,"9",LINIERS,"8",V,"86",V,,,,,,,,,"8-Boca (CABA), San Telmo (CABA)",OFICIAL
"4159",MIRALLA,"2506",-58.4839888,-34.6613561,"8",VILLA LUGANO,"5",I,,,,,,,,,,,"5-Recoleta (CABA), Retiro (CABA)",OFICIAL
"4160",LARRAYA,"2791",-58.4854158,-34.6641893,"8",VILLA LUGANO,"117",I,,,,,,,,,,,"117-Ingeniero Budge (Lomas de Zamora), Lomas de Zamora (Lomas de Zamora), Nuñez (CABA)",OFICIAL
"4161",LARRAZABAL AV.,"3006",-58.4838956,-34.6672392,"8",VILLA LUGANO,"117",V,,,,,,,,,,,"117-Liniers (CABA), Nuñez (CABA)",OFICIAL
"4162",LARRAZABAL AV.,"2614",-58.488563,-34.6635912,"8",VILLA LUGANO,"117",V,,,,,,,,,,,"117-Liniers (CABA), Nuñez (CABA)",OFICIAL
"4163",MURGUIONDO,"2995",-58.4900166,-34.6661042,"8",VILLA LUGANO,"80",I,"145",I,,,,,,,,,"80-Ciudad Celina (La Matanza), Liniers (CABA)|141-Ingeniero Budge (Lomas de Zamora), Villa Fiorito (Lomas de Zamora)",OFICIAL
"4164",MURGUIONDO,"3199",-58.487515,-34.6680515,"8",VILLA LUGANO,"80",I,"145",I,,,,,,,,,"80-Ciudad Celina (La Matanza), Liniers (CABA)|141-Ingeniero Budge (Lomas de Zamora), Villa Fiorito (Lomas de Zamora)",OFICIAL
"4165",MURGUIONDO,"3395",-58.4847594,-34.6701803,"8",VILLA LUGANO,"80",I,"145",I,,,,,,,,,"80-Ciudad Celina (La Matanza), Liniers (CABA)|141-Ingeniero Budge (Lomas de Zamora), Villa Fiorito (Lomas de Zamora)",OFICIAL
"4166",MURGUIONDO,"3591",-58.4827379,-34.6717228,"8",VILLA LUGANO,"145",I,,,,,,,,,,,"141-Ingeniero Budge (Lomas de Zamora), Villa Fiorito (Lomas de Zamora)",OFICIAL
"4167",MURGUIONDO,"3797",-58.480637,-34.6733123,"8",VILLA LUGANO,"80",I,"145",I,,,,,,,,,"80-Ciudad Celina (La Matanza), Liniers (CABA)|141-Ingeniero Budge (Lomas de Zamora), Villa Fiorito (Lomas de Zamora)",OFICIAL
"4168",OLIDEN,"3710",-58.4792724,-34.6726004,"8",VILLA LUGANO,"145",V,"80",V,,,,,,,,,141-Palermo (CABA),OFICIAL
"4169",OLIDEN,"3502",-58.4815068,-34.6709771,"8",VILLA LUGANO,"145",V,"80",V,,,,,,,,,141-Palermo (CABA),OFICIAL
"4170",OLIDEN,"3308",-58.4835202,-34.6695163,"8",VILLA LUGANO,"80",V,"145",V,,,,,,,,,"80-Belgrano (CABA), Liniers (CABA)|141-Palermo (CABA)",OFICIAL
"4171",OLIDEN,"3108",-58.4862547,-34.667364,"8",VILLA LUGANO,"145",V,"80",V,,,,,,,,,141-Palermo (CABA),OFICIAL
"4172",EVA PERON AV.,"7436",-58.5009116,-34.6736855,"8",VILLA LUGANO,"180",V,"126",V,,,,,,,,,"92-Retiro (CABA)|97-Barracas (CABA), Constitucion (CABA)|126-Caballito (CABA), Parque Chacabuco (CABA), Retiro (CABA)",OFICIAL
"4173",EVA PERON AV.,"7444",-58.501036,-34.673748,"8",VILLA LUGANO,"92",V,"185",V,,,,,,,,,"103-Parque Chacabuco (CABA), Puerto Madero (CABA), San Telmo (CABA)",OFICIAL
"4174",EVA PERON AV.,"7052",-58.49793,-34.671814,"8",VILLA LUGANO,"97",V,"103",V,,,,,,,,,"97-Barracas (CABA), Constitucion (CABA)",OFICIAL
"4175",EVA PERON AV.,"6518",-58.479673,-34.658694,"8",VILLA LUGANO,"97",V,"103",V,,,,,,,,,"97-Barracas (CABA), Constitucion (CABA)|103-Parque Chacabuco (CABA), Puerto Madero (CABA), San Telmo (CABA)|141-Ingeniero Budge (Lomas de Zamora), Villa Fiorito (Lomas de Zamora)",OFICIAL
"4176",EVA PERON AV.,"6150",-58.491049,-34.665881,"8",VILLA LUGANO,"97",V,"103",V,,,,,,,,,,OFICIAL
"4177",EVA PERON AV.,"5736",-58.4862187,-34.6625988,"8",VILLA LUGANO,"97",V,"103",V,"145",V,,,,,,,"97-Barracas (CABA), Constitucion (CABA)|103-Parque Chacabuco (CABA), Puerto Madero (CABA), San Telmo (CABA)|141-Palermo (CABA)",OFICIAL
"4178",EVA PERON AV.,"5514",-58.4842354,-34.661458,"8",VILLA LUGANO,"97",,"103",V,"145",V,,,,,,,"97-Barracas (CABA), Constitucion (CABA)|103-Parque Chacabuco (CABA), Puerto Madero (CABA), San Telmo (CABA)|141-Palermo (CABA)",OFICIAL
"4179",EVA PERON AV.,"5246",-58.481682,-34.6597982,"8",VILLA LUGANO,"97",V,"103",V,,,,,,,,,"97-Barracas (CABA), Constitucion (CABA)",OFICIAL
"4180",EVA PERON AV.,"4922",-58.479037,-34.6580769,"8",VILLA LUGANO,"145",V,,,,,,,,,,,141-Palermo (CABA),OFICIAL
"4181",EVA PERON AV.,"4910",-58.4790017,-34.6580527,"8",VILLA LUGANO,"97",V,"103",V,,,,,,,,,"97-Barracas (CABA), Constitucion (CABA)|103-Caballito (CABA), Mataderos (CABA), Tapiales (La Matanza), Villa Lugano (CABA)",OFICIAL
"4182",DEL LIBERTADOR AV.,"741",-58.3833081,-34.5878028,"1",RETIRO,"62",I,"67",I,"130",,,,,,,,"62-Constitucion (CABA)|67-Villa Martelli (Vicente L�pez)|130-Boulogne (San Isidro), Nu�ez (CABA), Saavedra (CABA)",OFICIAL
"4183",DEL LIBERTADOR AV.,"741",-58.3831032,-34.587914,"1",RETIRO,"92",I,"93",V,,,,,,,,,"92-Aldo Bonzi (La Matanza), Mataderos (CABA), Nueve de Abril (Esteban Echeverr�a), Villa Lugano (CABA)|93-Munro (Vicente López), Villa Urquiza (CABA)",OFICIAL
"4184",DEL LIBERTADOR AV.,"423",-58.3798042,-34.5896987,"1",RETIRO,"92",I,"93",V,,,,,,,,,"92-Aldo Bonzi (La Matanza), Mataderos (CABA), Nueve de Abril (Esteban Echeverría), Villa Lugano (CABA)|93-Munro (Vicente López), Villa Urquiza (CABA)",OFICIAL
"4185",DEL LIBERTADOR AV.,"443",-58.3801162,-34.5895294,"1",RETIRO,"62",I,"130",I,,,,,,,,,"62-Constitucion (CABA)|130-Boulogne (San Isidro), Nu�ez (CABA), Saavedra (CABA)",OFICIAL
"4186",DEL LIBERTADOR AV.,"185",-58.3763722,-34.5918669,"1",RETIRO,"62",I,"130",I,,,,,,,,,"62-Constitucion (CABA)|130-Boulogne (San Isidro), Nuñez (CABA), Saavedra (CABA)",OFICIAL
"4187",DEL LIBERTADOR AV.,"165",-58.3760564,-34.5920654,"1",RETIRO,"92",I,"93",V,,,,,,,,,"92-Aldo Bonzi (La Matanza), Mataderos (CABA), Nueve de Abril (Esteban Echeverría), Villa Lugano (CABA)|93-Munro (Vicente López), Villa Urquiza (CABA)",OFICIAL
"4188",DR. JOSE MARIA RAMOS MEJIA AV.,"1314",-58.3750106,-34.5920994,"1",RETIRO,"75",I,,,,,,,,,,,75-Lanús Oeste (Lanús),OFICIAL
"4189",DR. JOSE MARIA RAMOS MEJIA AV.,"1340",-58.3749208,-34.5919808,"1",RETIRO,"70",V,,,,,,,,,,,"70-Barracas (CABA), Valentín Alsina (Lanús)",OFICIAL
"4190",DR. JOSE MARIA RAMOS MEJIA AV.,"1348",-58.3748268,-34.5918632,"1",RETIRO,"100",I,,,,,,,,,,,"100-Lanús Este (Lanús), Monte Chingolo (Lanús)",OFICIAL
"4191",DR. JOSE MARIA RAMOS MEJIA AV.,"1320",-58.3741526,-34.5911626,"1",RETIRO,"7",I,,,,,,,,,,,"7-Parque Avellaneda (CABA), Villa Lugano (CABA)",OFICIAL
"4192",DR. JOSE MARIA RAMOS MEJIA AV.,"1392",-58.3742031,-34.5913052,"1",RETIRO,"45",I,,,,,,,,,,,"45-Constitucion (CABA), Lanús Oeste (Lanús), Remedios de Escalada (Lanús), Retiro (CABA)",OFICIAL
"4193",DR. JOSE MARIA RAMOS MEJIA AV.,"1388",-58.374306,-34.5914353,"1",RETIRO,"28",I,,,,,,,,,,,28-Villa Fiorito (Lomas de Zamora),OFICIAL
"4194",DR. JOSE MARIA RAMOS MEJIA AV.,"1384",-58.3744088,-34.5915525,"1",RETIRO,"6",I,,,,,,,,,,,"6-Nueva Pompeya (CABA), Villa Soldati (CABA)",OFICIAL
"4195",DR. JOSE MARIA RAMOS MEJIA AV.,"1358",-58.374567,-34.5917438,"1",RETIRO,"9",I,,,,,,,,,,,9-Lanús Oeste (Lanús),OFICIAL
"4196",DR. JOSE MARIA RAMOS MEJIA AV.,"1354",-58.3746561,-34.5918649,"1",RETIRO,"33",I,,,,,,,,,,,"33-Avellaneda (Avellaneda), San José (Almirante Brown)",OFICIAL
"4197",DR. JOSE MARIA RAMOS MEJIA AV.,"1350",-58.3747532,-34.5919608,"1",RETIRO,"23",V,,,,,,,,,,,23-Villa Soldati (CABA),OFICIAL
"4198",DR. JOSE MARIA RAMOS MEJIA AV.,"1320",-58.3748255,-34.5920721,"1",RETIRO,"106",V,,,,,,,,,,,106-Liniers (CABA),OFICIAL
"4199",DR. JOSE MARIA RAMOS MEJIA AV.,"1316",-58.3749072,-34.5921739,"1",RETIRO,"150",I,,,,,,,,,,,150-Villa Riachuelo (CABA),OFICIAL
"4200",DR. JOSE MARIA RAMOS MEJIA AV.,"1312",-58.3751077,-34.5922171,"1",RETIRO,"101",V,,,,,,,,,,,"101-Balvanera (CABA), Ingeniero Budge (Lomas de Zamora), Villa Lugano (CABA), Villa Soldati (CABA)",OFICIAL
"4201",DR. JOSE MARIA RAMOS MEJIA AV.,"1308",-58.3750015,-34.5922808,"1",RETIRO,"108",I,,,,,,,,,,,108-Ciudadela (Tres de Febrero),OFICIAL
"4202",DR. JOSE MARIA RAMOS MEJIA AV.,"1304",-58.375079,-34.5923778,"1",RETIRO,"152",I,,,,,,,,,,,152-Olivos (Vicente López),OFICIAL
"4203",DR. JOSE MARIA RAMOS MEJIA AV.,"1350",-58.3749348,-34.5924472,"1",RETIRO,"143",I,,,,,,,,,,,"143-Ciudad Celina (La Matanza), Ingeniero Budge (Lomas de Zamora), Tapiales (La Matanza)",OFICIAL
"4204",DR. JOSE MARIA RAMOS MEJIA AV.,"1350",-58.3748498,-34.5923508,"1",RETIRO,"22",I,,,,,,,,,,,22-Quilmes (Quilmes),OFICIAL
"4205",DR. JOSE MARIA RAMOS MEJIA AV.,"1350",-58.3747789,-34.592255,"1",RETIRO,"91",I,,,,,,,,,,,91-Isidro Casanova (La Matanza),OFICIAL
"4206",DR. JOSE MARIA RAMOS MEJIA AV.,"1350",-58.3746994,-34.5921542,"1",RETIRO,"5",V,,,,,,,,,,,"5-Velez Sarsfield (CABA), Villa Lugano (CABA)",OFICIAL
"4207",DR. JOSE MARIA RAMOS MEJIA AV.,"1340",-58.3746026,-34.5920472,"1",RETIRO,"26",I,,,,,,,,,,,26-Flores (CABA),OFICIAL
"4208",DR. JOSE MARIA RAMOS MEJIA AV.,"1350",-58.3745145,-34.5919359,"1",RETIRO,"132",V,,,,,,,,,,,"132-Balvanera (CABA), Flores (CABA)",OFICIAL
"4209",DR. JOSE MARIA RAMOS MEJIA AV.,"1350",-58.3744183,-34.5918184,"1",RETIRO,"115",I,,,,,,,,,,,"115-Balvanera (CABA), Villa Lugano (CABA), Villa Riachuelo (CABA)",OFICIAL
"4210",DR. JOSE MARIA RAMOS MEJIA AV.,"1350",-58.3742317,-34.591596,"1",RETIRO,"50",I,,,,,,,,,,,"50-Flores (CABA), Mataderos (CABA), Villa Lugano (CABA)",OFICIAL
"4211",DR. JOSE MARIA RAMOS MEJIA AV.,"1350",-58.3742035,-34.5914866,"1",RETIRO,"56",I,,,,,,,,,,,"56-Ciudad Evita (La Matanza), Flores (CABA), Tapiales (La Matanza)",OFICIAL
"4213",GILARDO GILARDI,"1297",-58.3732183,-34.5911586,"1",RETIRO,"92",V,"108",V,,,,,,,,,92-Retiro (CABA)|108-Retiro (CABA),OFICIAL
"4214",GILARDO GILARDI,"1287",-58.3732124,-34.591129,"1",RETIRO,"7",V,"115",V,,,,,,,,,7-Retiro (CABA)|115-Retiro (CABA),OFICIAL
"4215",GILARDO GILARDI,"1257",-58.3730541,-34.5912141,"1",RETIRO,"6",V,"91",,,,,,,,,,"6-Retiro (CABA)|91-Constitucion (CABA), Monserrat (CABA), Nueva Pompeya (CABA), Retiro (CABA)",OFICIAL
"4216",GILARDO GILARDI,"1237",-58.3733946,-34.5910983,"1",RETIRO,"22",V,"26",V,,,,,,,,,22-Retiro (CABA)|26-Retiro (CABA),OFICIAL
"4217",GILARDO GILARDI,"1247",-58.3732674,-34.5911406,"1",RETIRO,"132",I,,,,,,,,,,,"132-Balvanera (CABA), Flores (CABA)",OFICIAL
"4218",SAN MARTIN,"1249",-58.3731883,-34.5929659,"1",RETIRO,"132",I,,,,,,,,,,,132-Retiro (CABA),OFICIAL
"4219",DR. JOSE MARIA RAMOS MEJIA AV.,"1508",-58.3732949,-34.5898124,"1",RETIRO,"100",I,,,,,,,,,,,"100-Lanús Este (Lanús), Monte Chingolo (Lanús)",OFICIAL
"4220",DR. JOSE MARIA RAMOS MEJIA AV.,"1512",-58.3732033,-34.5897045,"1",RETIRO,"101",V,,,,,,,,,,,"101-Balvanera (CABA), Ingeniero Budge (Lomas de Zamora), Villa Lugano (CABA), Villa Soldati (CABA)",OFICIAL
"4221",DR. JOSE MARIA RAMOS MEJIA AV.,"1520",-58.373104,-34.5895959,"1",RETIRO,"150",I,,,,,,,,,,,150-Villa Riachuelo (CABA),OFICIAL
"4222",DR. JOSE MARIA RAMOS MEJIA AV.,"1530",-58.3730052,-34.5894659,"1",RETIRO,"70",V,,,,,,,,,,,"70-Barracas (CABA), Valentín Alsina (Lanús)",OFICIAL
"4223",DR. JOSE MARIA RAMOS MEJIA AV.,"1540",-58.3729227,-34.5893682,"1",RETIRO,"92",I,,,,,,,,,,,"92-Aldo Bonzi (La Matanza), Mataderos (CABA), Nueve de Abril (Esteban Echeverría), Villa Lugano (CABA)",OFICIAL
"4224",DR. JOSE MARIA RAMOS MEJIA AV.,"1560",-58.37255,-34.5890605,"1",RETIRO,"28",I,,,,,,,,,,,28-Villa Fiorito (Lomas de Zamora),OFICIAL
"4225",DR. JOSE MARIA RAMOS MEJIA AV.,"1570",-58.3724858,-34.5889851,"1",RETIRO,"75",I,,,,,,,,,,,75-Lanús Oeste (Lanús),OFICIAL
"4226",DR. JOSE MARIA RAMOS MEJIA AV.,"1574",-58.3724326,-34.5889082,"1",RETIRO,"106",V,,,,,,,,,,,106-Liniers (CABA),OFICIAL
"4227",DR. JOSE MARIA RAMOS MEJIA AV.,"1580",-58.3724036,-34.5888282,"1",RETIRO,"108",I,,,,,,,,,,,108-Ciudadela (Tres de Febrero),OFICIAL
"4228",DR. JOSE MARIA RAMOS MEJIA AV.,"1576",-58.3723733,-34.5889347,"1",RETIRO,"33",I,,,,,,,,,,,"33-Avellaneda (Avellaneda), San Jos� (Almirante Brown)",OFICIAL
"4229",DR. JOSE MARIA RAMOS MEJIA AV.,"1572",-58.3724303,-34.5890046,"1",RETIRO,"7",I,,,,,,,,,,,"7-Parque Avellaneda (CABA), Villa Lugano (CABA)",OFICIAL
"4230",DR. JOSE MARIA RAMOS MEJIA AV.,"1562",-58.3725071,-34.589087,"1",RETIRO,"9",I,,,,,,,,,,,9-Lanús Oeste (Lanús),OFICIAL
"4231",DR. JOSE MARIA RAMOS MEJIA AV.,"1554",-58.3726151,-34.5892091,"1",RETIRO,"26",I,,,,,,,,,,,26-Flores (CABA),OFICIAL
"4232",DR. JOSE MARIA RAMOS MEJIA AV.,"1534",-58.3728129,-34.5893889,"1",RETIRO,"132",V,,,,,,,,,,,"132-Balvanera (CABA), Flores (CABA)",OFICIAL
"4233",DR. JOSE MARIA RAMOS MEJIA AV.,"1532",-58.372907,-34.5894943,"1",RETIRO,"50",I,,,,,,,,,,,"50-Flores (CABA), Mataderos (CABA), Villa Lugano (CABA)",OFICIAL
"4234",DR. JOSE MARIA RAMOS MEJIA AV.,"1514",-58.3730073,-34.5896193,"1",RETIRO,"6",I,,,,,,,,,,,"6-Nueva Pompeya (CABA), Villa Soldati (CABA)",OFICIAL
"4235",DR. JOSE MARIA RAMOS MEJIA AV.,"1518",-58.3731176,-34.5897443,"1",RETIRO,"45",I,,,,,,,,,,,"45-Constitucion (CABA), Lanús Oeste (Lanús), Remedios de Escalada (Lanús), Retiro (CABA)",OFICIAL
"4236",DR. JOSE MARIA RAMOS MEJIA AV.,"1526",-58.3732263,-34.5898904,"1",RETIRO,"23",V,,,,,,,,,,,23-Villa Soldati (CABA),OFICIAL
"4237",DR. JOSE MARIA RAMOS MEJIA AV.,"1532",-58.3731426,-34.5899266,"1",RETIRO,"22",I,,,,,,,,,,,22-Quilmes (Quilmes),OFICIAL
"4238",DR. JOSE MARIA RAMOS MEJIA AV.,"1532",-58.3730215,-34.5897825,"1",RETIRO,"115",I,,,,,,,,,,,"115-Balvanera (CABA), Villa Lugano (CABA), Villa Riachuelo (CABA)",OFICIAL
"4239",DR. JOSE MARIA RAMOS MEJIA AV.,"1532",-58.3728177,-34.5895351,"1",RETIRO,"56",I,,,,,,,,,,,"56-Ciudad Evita (La Matanza), Flores (CABA), Tapiales (La Matanza)",OFICIAL
"4240",DR. JOSE MARIA RAMOS MEJIA AV.,"1542",-58.3727243,-34.5894161,"1",RETIRO,"91",I,,,,,,,,,,,91-Isidro Casanova (La Matanza),OFICIAL
"4241",DR. JOSE MARIA RAMOS MEJIA AV.,"1542",-58.3725331,-34.5892122,"1",RETIRO,"143",I,,,,,,,,,,,143-De Tapiales Villa Celina a Barrio Mujica,OFICIAL
"4242",DR. JOSE MARIA RAMOS MEJIA AV.,"1542",-58.3724565,-34.5891166,"1",RETIRO,"195",I,,,,,,,,,,,195-La Plata (La Plata),OFICIAL
"4243",DR. JOSE MARIA RAMOS MEJIA AV.,"1542",-58.3723775,-34.589019,"1",RETIRO,"126",I,,,,,,,,,,,"126-La Tablada (La Matanza), San Justo (La Matanza)",OFICIAL
"4244",DR. JOSE MARIA RAMOS MEJIA AV.,"1542",-58.3723059,-34.5889313,"1",RETIRO,"20",I,,,,,,,,,,,20-Luis Guillón (Esteban Echeverría),OFICIAL
"4245",DR. JOSE MARIA RAMOS MEJIA AV.,"1579",-58.372191,-34.5894057,"1",RETIRO,"5",I,"23",I,,,,,,,,,"5-Recoleta (CABA), Retiro (CABA)|23-Retiro (CABA)",OFICIAL
"4247",DR. JOSE MARIA RAMOS MEJIA AV.,"1563",-58.3724067,-34.5896045,"1",RETIRO,"108",V,"150",V,,,,,,,,,108-Retiro (CABA)|150-Retiro (CABA),OFICIAL
"4248",DR. JOSE MARIA RAMOS MEJIA AV.,"1561",-58.3724111,-34.5896099,"1",RETIRO,"56",V,,,,,,,,,,,56-Retiro (CABA),OFICIAL
"4249",DR. JOSE MARIA RAMOS MEJIA AV.,"1559",-58.3724156,-34.5896153,"1",RETIRO,"22",V,"50",V,,,,,,,,,22-Retiro (CABA)|50-Retiro (CABA),OFICIAL
"4250",DR. JOSE MARIA RAMOS MEJIA AV.,"1549",-58.3724379,-34.5896423,"1",RETIRO,"70",I,"106",I,,,,,,,,,70-Retiro (CABA)|106-Retiro (CABA),OFICIAL
"4251",DR. JOSE MARIA RAMOS MEJIA AV.,"1539",-58.3724602,-34.5896693,"1",RETIRO,"9",V,"132",I,,,,,,,,,9-Retiro (CABA)|132-Retiro (CABA),OFICIAL
"4252",DR. JOSE MARIA RAMOS MEJIA AV.,"1529",-58.3724826,-34.5896963,"1",RETIRO,"28",V,"101",I,,,,,,,,,28-Retiro (CABA)|101-Retiro (CABA),OFICIAL
"4253",GUSTAVO MARTINEZ ZUVIRIA,"1221",-58.3724177,-34.5904274,"1",RETIRO,"126",V,,,,,,,,,,,"126-Caballito (CABA), Parque Chacabuco (CABA), Retiro (CABA)",OFICIAL
"4254",GUSTAVO MARTINEZ ZUVIRIA,"1230",-58.3725782,-34.590614,"1",RETIRO,"20",I,,,,,,,,,,,20-Luis Guill�n (Esteban Echeverr�a),OFICIAL
"4255",GUSTAVO MARTINEZ ZUVIRIA,"1227",-58.3724497,-34.5904104,"1",RETIRO,"20",V,,,,,,,,,,,20-Retiro (CABA),OFICIAL
"4256",GUSTAVO MARTINEZ ZUVIRIA,"1242",-58.3726983,-34.5905502,"1",RETIRO,"129",I,,,,,,,,,,,"129-Berazategui (Berazategui), Berazategui (Florencio Varela), Bosques (Florencio Varela), Florencio Varela (Berazategui), Florencio Varela (Florencio Varela), Hudson (Berazategui), Ingeniero Juan Allan (Berazategui), Ingeniero Juan Allan (Florencio Vare",OFICIAL
"4257",GUSTAVO MARTINEZ ZUVIRIA,"1254",-58.3727583,-34.5905182,"1",RETIRO,"129",I,,,,,,,,,,,"129-Berazategui (Berazategui), Berazategui (Florencio Varela), Bosques (Florencio Varela), Florencio Varela (Berazategui), Florencio Varela (Florencio Varela), Hudson (Berazategui), Ingeniero Juan Allan (Berazategui), Ingeniero Juan Allan (Florencio Vare",OFICIAL
"4258",GUSTAVO MARTINEZ ZUVIRIA,"1268",-58.3728283,-34.590481,"1",RETIRO,"129",,,,,,,,,,,,"129-Berazategui (Berazategui), Berazategui (Florencio Varela), Bosques (Florencio Varela), Florencio Varela (Berazategui), Florencio Varela (Florencio Varela), Hudson (Berazategui), Ingeniero Juan Allan (Berazategui), Ingeniero Juan Allan (Florencio Vare",OFICIAL
"4259",GUSTAVO MARTINEZ ZUVIRIA,"1278",-58.3728784,-34.5904544,"1",RETIRO,"129",I,,,,,,,,,,,"129-Berazategui (Berazategui), Berazategui (Florencio Varela), Bosques (Florencio Varela), Florencio Varela (Berazategui), Florencio Varela (Florencio Varela), Hudson (Berazategui), Ingeniero Juan Allan (Berazategui), Ingeniero Juan Allan (Florencio Vare",OFICIAL
"4260",GUSTAVO MARTINEZ ZUVIRIA,"1288",-58.3729284,-34.5904278,"1",RETIRO,"126",V,,,,,,,,,,,"126-La Tablada (La Matanza), San Justo (La Matanza)",OFICIAL
"4261",DR. JOSE MARIA RAMOS MEJIA AV.,"1483",-58.3731644,-34.590567,"1",RETIRO,"33",V,"45",V,,,,,,,,,"33-Belgrano (CABA), Recoleta (CABA), Retiro (CABA)|45-Belgrano (CABA), Retiro (CABA)",OFICIAL
"4262",DR. JOSE MARIA RAMOS MEJIA AV.,"1433",-58.3732235,-34.5906391,"1",RETIRO,"9",V,"70",I,,,,,,,,,9-Retiro (CABA)|70-Retiro (CABA),OFICIAL
"4263",DR. JOSE MARIA RAMOS MEJIA AV.,"1482",-58.373283,-34.590677,"1",RETIRO,"143",V,,,,,,,,,,,143-De Barrio Mujica a Tapiales Villa Celina,OFICIAL
"4264",COMODORO PY AV.,"2071",-58.3683366,-34.5881346,"1",RETIRO,"22",V,"26",V,"91",V,,,,,,,"22-Retiro (CABA)|26-Retiro (CABA)|91-Constitucion (CABA), Monserrat (CABA), Nueva Pompeya (CABA), Retiro (CABA)",OFICIAL
"4265",COMODORO PY AV.,"1923",-58.3690615,-34.5889699,"1",RETIRO,"129",V,,,,,,,,,,,"129-Berazategui (Berazategui), Berazategui (Florencio Varela), Bosques (Florencio Varela), Florencio Varela (Berazategui), Florencio Varela (Florencio Varela), Hudson (Berazategui), Ingeniero Juan Allan (Berazategui), Ingeniero Juan Allan (Florencio Vare",OFICIAL
"4266",COMODORO PY AV.,"2308",-58.3675286,-34.5863602,"1",RETIRO,"22",I,"26",I,"91",I,,,,,,,22-Quilmes (Quilmes)|26-Flores (CABA)|91-Isidro Casanova (La Matanza),OFICIAL
"4267",COMODORO PY AV.,"2260",-58.3675142,-34.5863004,"1",RETIRO,"33",I,"45",I,,,,,,,,,"33-Avellaneda (Avellaneda), San José (Almirante Brown)|45-Constitucion (CABA), Lanús Oeste (Lanús), Remedios de Escalada (Lanús), Retiro (CABA)",OFICIAL
"4268",COMODORO PY AV.,"2240",-58.3675206,-34.5863085,"1",RETIRO,"108",I,"129",I,,,,,,,,,"108-Ciudadela (Tres de Febrero)|129-Berazategui (Berazategui), Berazategui (Florencio Varela), Bosques (Florencio Varela), Florencio Varela (Berazategui), Florencio Varela (Florencio Varela), Hudson (Berazategui), Ingeniero Juan Allan (Berazategui), Inge",OFICIAL
"4269",COMODORO PY AV.,"1980",-58.369011,-34.5882697,"1",RETIRO,"26",I,"108",I,,,,,,,,,26-Flores (CABA)|108-Ciudadela (Tres de Febrero),OFICIAL
"4270",COMODORO PY AV.,"1804",-58.3699225,-34.5893401,"1",RETIRO,"91",,"22",I,"26",I,,,,,,,91-Isidro Casanova (La Matanza),OFICIAL
"4271",COMODORO PY AV.,"1820",-58.369917,-34.5894145,"1",RETIRO,"33",I,"45",I,,,,,,,,,"33-Avellaneda (Avellaneda), San Jos� (Almirante Brown)|45-Constitucion (CABA), Lanús Oeste (Lanús), Remedios de Escalada (Lanús), Retiro (CABA)",OFICIAL
"4276",INMIGRANTES AV.,"2390",-58.3699569,-34.5850625,"1",RETIRO,"115",I,"150",I,,,,,,,,,"115-Balvanera (CABA), Villa Lugano (CABA), Villa Riachuelo (CABA)|150-Villa Riachuelo (CABA)",OFICIAL
"4278",CARLOS H. PERETTE,,-58.3740545,-34.5858102,"1",RETIRO,"20",I,,,,,,,,,,,106-Liniers (CABA),OFICIAL
"4279",CARLOS H. PERETTE,,-58.3735426,-34.5860676,"1",RETIRO,"101",V,,,,,,,,,,,"5-Velez Sarsfield (CABA), Villa Lugano (CABA)|23-Villa Soldati (CABA)",OFICIAL
"4280",CARLOS H. PERETTE,,-58.3744694,-34.585556,"1",RETIRO,"50",I,,,,,,,,,,,"132-Balvanera (CABA), Flores (CABA)",OFICIAL
