id,pos
32100,"-34.810095,-58.277965"
32101,"-34.809344,-58.27805"
32102,"-34.809065,-58.27805"
32103,"-34.806962,-58.27805"
32104,"-34.805932,-58.278072"
32105,"-34.804795,-58.278136"
32106,"-34.803786,-58.278201"
32107,"-34.802735,-58.278286"
32108,"-34.800589,-58.278372"
32109,"-34.799559,-58.278437"
32110,"-34.798486,-58.27848"
32111,"-34.797413,-58.278565"
32112,"-34.796147,-58.278651"
32113,"-34.795847,-58.278651"
32114,"-34.795246,-58.278673"
32115,"-34.794259,-58.278716"
32116,"-34.79295,-58.27878"
32117,"-34.792027,-58.278759"
32118,"-34.791684,-58.278716"
32119,"-34.790912,-58.278651"
32120,"-34.789603,-58.278544"
32121,"-34.789324,-58.278415"
32122,"-34.789281,-58.278329"
32123,"-34.782479,-58.263373"
32124,"-34.783359,-58.262708"
32125,"-34.782929,-58.261893"
32126,"-34.78272,-58.261579"
32127,"-34.782672,-58.261507"
32128,"-34.782672,-58.261356"
32129,"-34.782589,-58.261274"
32130,"-34.782463,-58.26125"
32131,"-34.782306,-58.261336"
32132,"-34.78209,-58.261529"
32133,"-34.781878,-58.261657"
32134,"-34.781556,-58.261807"
32135,"-34.781181,-58.261732"
32136,"-34.781008,-58.261697"
32137,"-34.780909,-58.261676"
32138,"-34.780632,-58.261486"
32139,"-34.780505,-58.261399"
32140,"-34.780397,-58.261228"
32141,"-34.780333,-58.260841"
32142,"-34.779561,-58.262472"
32143,"-34.779622,-58.262729"
32144,"-34.779251,-58.26543"
32145,"-34.772222,-58.27863"
32146,"-34.772351,-58.278737"
32147,"-34.772437,-58.278694"
32148,"-34.783595,-58.2988"
32149,"-34.784281,-58.300066"
32150,"-34.784732,-58.300817"
32151,"-34.784882,-58.301053"
32152,"-34.785182,-58.301568"
32153,"-34.785483,-58.302019"
32154,"-34.785633,-58.302276"
32155,"-34.786105,-58.303027"
32156,"-34.787786,-58.305734"
32157,"-34.78853,-58.306932"
32158,"-34.789431,-58.308392"
32159,"-34.789689,-58.308821"
32160,"-34.790332,-58.309851"
32161,"-34.79059,-58.310258"
32162,"-34.791255,-58.311331"
32163,"-34.792135,-58.312876"
32164,"-34.792972,-58.314378"
32165,"-34.793766,-58.315859"
32166,"-34.794581,-58.317382"
32167,"-34.795353,-58.318799"
32168,"-34.800442,-58.327867"
32169,"-34.801881,-58.330523"
32170,"-34.802619,-58.331928"
32171,"-34.803653,-58.33394"
32172,"-34.804659,-58.335777"
32173,"-34.810417,-58.346157"
32174,"-34.811082,-58.347423"
32175,"-34.811726,-58.348517"
32176,"-34.812112,-58.349247"
32177,"-34.812627,-58.350191"
32178,"-34.81312,-58.351114"
32179,"-34.813614,-58.352358"
32180,"-34.813936,-58.353024"
32181,"-34.814172,-58.35341"
32182,"-34.814579,-58.354118"
32183,"-34.814944,-58.354762"
32184,"-34.815588,-58.35592"
32185,"-34.81621,-58.355384"
32186,"-34.816833,-58.354847"
32187,"-34.817476,-58.354311"
32188,"-34.817519,-58.354389"
32189,"-34.816866,-58.354921"
32190,"-34.81624,-58.35544"
32191,"-34.815616,-58.355971"
32192,"-34.81621,-58.357036"
32193,"-34.816682,-58.357852"
32194,"-34.817154,-58.358688"
32195,"-34.817326,-58.358989"
32196,"-34.817455,-58.359203"
32197,"-34.817605,-58.359482"
32198,"-34.818056,-58.360298"
32199,"-34.818614,-58.361242"
32200,"-34.818699,-58.361435"
32201,"-34.818978,-58.361928"
32202,"-34.819407,-58.362658"
32203,"-34.819815,-58.363388"
32204,"-34.820244,-58.364139"
32205,"-34.820631,-58.364804"
32206,"-34.820802,-58.36519"
32207,"-34.821832,-58.367078"
32208,"-34.822197,-58.367765"
32209,"-34.822648,-58.368623"
32210,"-34.823356,-58.369975"
32211,"-34.824128,-58.37137"
32212,"-34.824879,-58.372786"
32213,"-34.825673,-58.37431"
32214,"-34.82651,-58.375854"
32215,"-34.826682,-58.376198"
32216,"-34.827347,-58.377399"
32217,"-34.827905,-58.378472"
32218,"-34.828484,-58.379545"
32219,"-34.828849,-58.380232"
32220,"-34.828999,-58.380554"
32221,"-34.829214,-58.38094"
32222,"-34.8296,-58.381627"
32223,"-34.829772,-58.381927"
32224,"-34.830029,-58.382442"
32225,"-34.830458,-58.383257"
32226,"-34.83108,-58.384416"
32227,"-34.83166,-58.385489"
32228,"-34.826038,-58.389459"
32229,"-34.826488,-58.39036"
32230,"-34.821402,-58.343462"
32231,"-34.81898,-58.342716"
32232,"-34.819043,-58.342144"
32233,"-34.818655,-58.341366"
32234,"-34.81606,-58.336158"
32235,"-34.815266,-58.335857"
32236,"-34.812584,-58.335106"
32237,"-34.811769,-58.33487"
32238,"-34.811127,-58.334656"
32239,"-34.81106,-58.334634"
32240,"-34.810932,-58.334613"
32241,"-34.81076,-58.334699"
32242,"-34.810266,-58.335149"
32243,"-34.808035,-58.33693"
32244,"-34.782672,-58.261362"
32245,"-34.782586,-58.261271"
32246,"-34.782456,-58.26125"
32247,"-34.78231,-58.261334"
32248,"-34.780912,-58.261678"
32249,"-34.816952,-58.337947"
32250,"-34.818179,-58.340411"
32251,"-34.81672,-58.337482"
32252,"-34.80945,-58.335801"
32253,"-34.805095,-58.336651"
32254,"-34.804602,-58.335814"
32255,"-34.804323,-58.335321"
32256,"-34.803915,-58.334548"
32257,"-34.803271,-58.335278"
32258,"-34.802606,-58.336072"
32259,"-34.802155,-58.336587"
32260,"-34.802048,-58.337123"
32261,"-34.801726,-58.338583"
32262,"-34.860153,-58.386766"
32263,"-34.863417,-58.390059"
32264,"-34.863997,-58.391197"
32265,"-34.864554,-58.392313"
32266,"-34.865134,-58.393471"
32267,"-34.865799,-58.39478"
32268,"-34.866464,-58.396111"
32269,"-34.867172,-58.397527"
32270,"-34.867859,-58.398879"
32271,"-34.868524,-58.400273"
32272,"-34.869232,-58.401604"
32273,"-34.86994,-58.40317"
32274,"-34.87052,-58.404222"
32275,"-34.863734,-58.389795"
32276,"-34.863658,-58.389467"
32277,"-34.736495,-58.390188"
32278,"-34.736667,-58.388858"
32279,"-34.736688,-58.388622"
32280,"-34.736903,-58.387399"
32281,"-34.737096,-58.386197"
32282,"-34.737439,-58.384995"
32283,"-34.737654,-58.384223"
32284,"-34.737911,-58.383322"
32285,"-34.738276,-58.381991"
32286,"-34.738662,-58.380618"
32287,"-34.738812,-58.380103"
32288,"-34.73892,-58.379953"
32289,"-34.739392,-58.379395"
32290,"-34.740186,-58.379803"
32291,"-34.741259,-58.380339"
32292,"-34.742224,-58.380833"
32293,"-34.743447,-58.381369"
32294,"-34.743576,-58.381433"
32295,"-34.744692,-58.381627"
32296,"-34.745893,-58.381863"
32297,"-34.746838,-58.381948"
32298,"-34.74761,-58.381348"
32299,"-34.748447,-58.380725"
32300,"-34.749155,-58.380189"
32301,"-34.749928,-58.379588"
32302,"-34.750636,-58.379052"
32303,"-34.751387,-58.378472"
32304,"-34.752073,-58.377957"
32305,"-34.752803,-58.377399"
32306,"-34.75379,-58.376648"
32307,"-34.754605,-58.376005"
32308,"-34.755507,-58.37534"
32309,"-34.755378,-58.375082"
32310,"-34.755013,-58.374331"
32311,"-34.754777,-58.373837"
32312,"-34.754369,-58.373065"
32313,"-34.753768,-58.371928"
32314,"-34.753382,-58.371134"
32315,"-34.753082,-58.370597"
32316,"-34.752824,-58.370082"
32317,"-34.75246,-58.369396"
32318,"-34.752202,-58.368881"
32319,"-34.753382,-58.368022"
32320,"-34.754562,-58.367186"
32321,"-34.755206,-58.366714"
32322,"-34.756258,-58.365963"
32323,"-34.757395,-58.365147"
32324,"-34.758554,-58.36431"
32325,"-34.760206,-58.36313"
32326,"-34.761686,-58.362079"
32327,"-34.761858,-58.362422"
32328,"-34.762845,-58.361714"
32329,"-34.763789,-58.361049"
32330,"-34.764712,-58.360362"
32331,"-34.765356,-58.359911"
32332,"-34.766064,-58.359396"
32333,"-34.76557,-58.358431"
32334,"-34.766407,-58.357787"
32335,"-34.767222,-58.357165"
32336,"-34.768059,-58.356543"
32337,"-34.768875,-58.35592"
32338,"-34.769604,-58.355362"
32339,"-34.770484,-58.354697"
32340,"-34.771364,-58.354032"
32341,"-34.772308,-58.353324"
32342,"-34.575477,-58.464239"
32343,"-34.576421,-58.465912"
32344,"-34.577172,-58.467243"
32345,"-34.577708,-58.468165"
32346,"-34.578223,-58.469088"
32347,"-34.578481,-58.469453"
32348,"-34.578545,-58.469474"
32349,"-34.579339,-58.470869"
32350,"-34.591506,-58.488593"
32351,"-34.592282,-58.489339"
32352,"-34.592862,-58.490178"
32353,"-34.593446,-58.491147"
32354,"-34.593857,-58.492139"
32355,"-34.594338,-58.493164"
32356,"-34.595046,-58.494344"
32357,"-34.595816,-58.495545"
32358,"-34.596655,-58.496919"
32359,"-34.597449,-58.498228"
32360,"-34.598265,-58.499558"
32361,"-34.599102,-58.500888"
32362,"-34.599917,-58.502219"
32363,"-34.600453,-58.503098"
32364,"-34.600797,-58.503613"
32365,"-34.601548,-58.504837"
32366,"-34.601977,-58.505523"
32367,"-34.602363,-58.506167"
32368,"-34.603179,-58.507476"
32369,"-34.603715,-58.508334"
32370,"-34.60423,-58.509192"
32371,"-34.618155,-58.531294"
32372,"-34.764862,-58.358946"
32373,"-34.764218,-58.359418"
32374,"-34.763317,-58.360062"
32375,"-34.762373,-58.360727"
32376,"-34.761364,-58.361456"
32377,"-34.639746,-58.529191"
32378,"-34.639701,-58.529203"
32379,"-34.639335,-58.529307"
32380,"-34.639263,-58.529328"
32381,"-34.638937,-58.529373"
32382,"-34.637543,-58.529256"
32383,"-34.596655,-58.49694"
32384,"-34.578524,-58.469346"
32385,"-34.578352,-58.468959"
32386,"-34.577858,-58.468037"
32387,"-34.577322,-58.467114"
32388,"-34.576571,-58.465805"
32389,"-34.575605,-58.46411"
32390,"-34.575799,-58.462029"
32391,"-34.576378,-58.46087"
32392,"-34.660771,-58.388246"
32393,"-34.662413,-58.388181"
32394,"-34.708149,-58.391712"
32395,"-34.772866,-58.35283"
32396,"-34.773638,-58.352165"
32397,"-34.77469,-58.351264"
32398,"-34.77572,-58.350341"
32399,"-34.776256,-58.351264"
32400,"-34.776814,-58.352187"
32401,"-34.777372,-58.353088"
32402,"-34.77793,-58.354011"
32403,"-34.778466,-58.354933"
32404,"-34.779024,-58.355856"
32405,"-34.779582,-58.356779"
32406,"-34.780118,-58.35768"
32407,"-34.780676,-58.358603"
32408,"-34.781234,-58.359525"
32409,"-34.781792,-58.360426"
32410,"-34.782414,-58.361478"
32411,"-34.782951,-58.362401"
32412,"-34.784281,-58.362401"
32413,"-34.785676,-58.362401"
32414,"-34.786105,-58.362401"
32415,"-34.787114,-58.362422"
32416,"-34.788294,-58.362358"
32417,"-34.789517,-58.362485"
32418,"-34.790289,-58.362615"
32419,"-34.790918,-58.362863"
32420,"-34.791339,-58.36256"
32421,"-34.792126,-58.36196"
32422,"-34.792949,-58.361336"
32423,"-34.796684,-58.357836"
32424,"-34.796216,-58.356865"
32425,"-34.795396,-58.357444"
32426,"-34.794612,-58.358083"
32427,"-34.793817,-58.358689"
32428,"-34.792969,-58.359369"
32429,"-34.796319,-58.365362"
32430,"-34.797091,-58.366692"
32431,"-34.736504,-58.390093"
32432,"-34.698399,-58.392045"
32433,"-34.681997,-58.385232"
32434,"-34.668007,-58.387789"
32435,"-34.666499,-58.389685"
32436,"-34.645404,-58.381116"
32437,"-34.642151,-58.381025"
32438,"-34.642128,-58.380856"
32439,"-34.640209,-58.380821"
32440,"-34.638429,-58.381278"
32441,"-34.634534,-58.382366"
32442,"-34.808958,-58.390102"
32443,"-34.809365,-58.390081"
32444,"-34.793746,-58.360736"
32445,"-34.794477,-58.362096"
32446,"-34.793706,-58.362696"
32447,"-34.792863,-58.363326"
32448,"-34.666135,-58.489881"
32449,"-34.667122,-58.488636"
32450,"-34.668109,-58.487413"
32451,"-34.668667,-58.486662"
32452,"-34.669011,-58.486211"
32453,"-34.669483,-58.485568"
32454,"-34.669762,-58.485181"
32455,"-34.670212,-58.484602"
32456,"-34.671757,-58.482585"
32457,"-34.67253,-58.481576"
32458,"-34.672916,-58.481104"
32459,"-34.640366,-58.529307"
32460,"-34.629265,-58.529663"
32461,"-34.599123,-58.500924"
32462,"-34.657884,-58.41672"
32463,"-34.656358,-58.416403"
32464,"-34.647453,-58.418369"
32465,"-34.647059,-58.419216"
32466,"-34.64564,-58.420447"
32467,"-34.643005,-58.42266"
32468,"-34.64045,-58.457544"
32469,"-34.639604,-58.458469"
32470,"-34.639528,-58.458552"
32471,"-34.638605,-58.459539"
32472,"-34.6376,-58.460627"
32473,"-34.637554,-58.460677"
32474,"-34.636524,-58.461814"
32475,"-34.635429,-58.462951"
32476,"-34.634848,-58.461809"
32477,"-34.634829,-58.461771"
32478,"-34.63279,-58.462629"
32479,"-34.631635,-58.463118"
32480,"-34.6353,-58.367797"
32481,"-34.636942,-58.366637"
32482,"-34.6320521117616,-58.3608302064932"
32483,"-34.6317977277059,-58.3611954759065"
32484,"-34.6310174535351,-58.3623740404978"
32485,"-34.6302934373766,-58.3632709073608"
32486,"-34.62983685061,-58.3640275368598"
32487,"-34.629354173171,-58.3647711210225"
32488,"-34.6283040236078,-58.3665550707463"
32489,"-34.6277691648241,-58.3672464735643"
32490,"-34.627416940747,-58.3677193670012"
32491,"-34.6271495113551,-58.3678237296907"
32492,"-34.625202494929,-58.367843297695"
32493,"-34.6240545053443,-58.3679411377164"
32494,"-34.6232228651623,-58.3681107270869"
32495,"-34.622563,-58.368219"
32496,"-34.633105,-58.478797"
32497,"-34.635165,-58.48752"
32498,"-34.639344,-58.52958"
32499,"-34.640318,-58.529956"
32500,"-34.649671,-58.529416"
32501,"-34.654668,-58.528755"
32502,"-34.695266,-58.491201"
32503,"-34.696033,-58.490518"
32504,"-34.696084,-58.4906"
32505,"-34.696219,-58.490674"
32506,"-34.696661,-58.490922"
32507,"-34.697046,-58.491137"
32508,"-34.697528,-58.491406"
32509,"-34.698148,-58.491753"
32510,"-34.699295,-58.49254"
32511,"-34.700863,-58.494561"
32512,"-34.701495,-58.495535"
32513,"-34.702093,-58.496252"
32514,"-34.704107,-58.497572"
32515,"-34.703828,-58.498213"
32516,"-34.703522,-58.498684"
32517,"-34.703228,-58.499546"
32518,"-34.72152,-58.515999"
32519,"-34.722284,-58.515318"
32520,"-34.724277,-58.514962"
32521,"-34.726158,-58.516301"
32522,"-34.727076,-58.517106"
32523,"-34.727266,-58.518901"
32524,"-34.727313,-58.519994"
32525,"-34.727009,-58.522319"
32526,"-34.726545,-58.523375"
32527,"-34.726886,-58.524448"
32528,"-34.727965,-58.525354"
32529,"-34.7302,-58.525532"
32530,"-34.732182,-58.523569"
32531,"-34.732676,-58.523955"
32532,"-34.733191,-58.524363"
32533,"-34.733748,-58.524814"
32534,"-34.734371,-58.525307"
32535,"-34.734199,-58.525779"
32536,"-34.733791,-58.526895"
32537,"-34.73407,-58.52711"
32538,"-34.733512,-58.52814"
32539,"-34.732976,-58.529255"
32540,"-34.73362,-58.52947"
32541,"-34.734671,-58.529792"
32542,"-34.734306,-58.5302"
32543,"-34.733813,-58.530757"
32544,"-34.733319,-58.531315"
32545,"-34.733083,-58.531573"
32546,"-34.732826,-58.531873"
32547,"-34.732354,-58.53241"
32548,"-34.731667,-58.533204"
32549,"-34.730573,-58.534448"
32550,"-34.730251,-58.534706"
32551,"-34.729586,-58.534834"
32552,"-34.728985,-58.534706"
32553,"-34.728384,-58.534427"
32554,"-34.727483,-58.534019"
32555,"-34.727182,-58.53389"
32556,"-34.726324,-58.533483"
32557,"-34.725981,-58.533332"
32558,"-34.725037,-58.53286"
32559,"-34.722998,-58.536379"
32560,"-34.723556,-58.53713"
32561,"-34.72385,-58.537567"
32562,"-34.724929,-58.539169"
32563,"-34.725809,-58.540349"
32564,"-34.727955,-58.542731"
32565,"-34.728035,-58.542848"
32566,"-34.728427,-58.543417"
32567,"-34.72942,-58.545293"
32568,"-34.732081,-58.55032"
32569,"-34.733641,-58.553267"
32570,"-34.734499,-58.554876"
32571,"-34.735972,-58.557656"
32572,"-34.736795,-58.55921"
32573,"-34.737439,-58.560455"
32574,"-34.738288,-58.56205"
32575,"-34.739542,-58.564403"
32576,"-34.74025,-58.565755"
32577,"-34.741302,-58.567407"
32578,"-34.741602,-58.567901"
32579,"-34.742031,-58.568587"
32580,"-34.742417,-58.569167"
32581,"-34.742825,-58.569939"
32582,"-34.743104,-58.570433"
32583,"-34.743662,-58.571506"
32584,"-34.744391,-58.572857"
32585,"-34.744836,-58.573707"
32586,"-34.745121,-58.574252"
32587,"-34.745851,-58.575604"
32588,"-34.74658,-58.576999"
32589,"-34.746885,-58.577574"
32590,"-34.747138,-58.57805"
32591,"-34.747524,-58.578801"
32592,"-34.747932,-58.579574"
32593,"-34.74834,-58.580346"
32594,"-34.748747,-58.581054"
32595,"-34.748833,-58.581204"
32596,"-34.749048,-58.581591"
32597,"-34.749302,-58.582134"
32598,"-34.74952,-58.582599"
32599,"-34.750035,-58.583586"
32600,"-34.750295,-58.584082"
32601,"-34.750431,-58.584341"
32602,"-34.750485,-58.584445"
32603,"-34.750583,-58.584657"
32604,"-34.7507,-58.584852"
32605,"-34.750889,-58.585201"
32606,"-34.751108,-58.585603"
32607,"-34.751623,-58.586612"
32608,"-34.752116,-58.587663"
32609,"-34.752181,-58.58781"
32610,"-34.752202,-58.587856"
32611,"-34.752481,-58.588758"
32612,"-34.752653,-58.589294"
32613,"-34.752824,-58.58983"
32614,"-34.753146,-58.591011"
32615,"-34.753447,-58.592126"
32616,"-34.753661,-58.592899"
32617,"-34.75394,-58.593843"
32618,"-34.754412,-58.595581"
32619,"-34.754518,-58.595951"
32620,"-34.75467,-58.596482"
32621,"-34.754927,-58.597362"
32622,"-34.75527,-58.598542"
32623,"-34.755501,-58.599432"
32624,"-34.755571,-58.599701"
32625,"-34.755893,-58.600752"
32626,"-34.756,-58.601096"
32627,"-34.75615,-58.601632"
32628,"-34.756408,-58.602533"
32629,"-34.756477,-58.602779"
32630,"-34.75673,-58.603671"
32631,"-34.757094,-58.604958"
32632,"-34.757195,-58.605329"
32633,"-34.757438,-58.606224"
32634,"-34.757854,-58.607656"
32635,"-34.757974,-58.608069"
32636,"-34.758403,-58.609593"
32637,"-34.758511,-58.610301"
32638,"-34.758511,-58.610338"
32639,"-34.758522,-58.611236"
32640,"-34.758532,-58.611996"
32641,"-34.758596,-58.612919"
32642,"-34.758918,-58.613605"
32643,"-34.759519,-58.614485"
32644,"-34.759798,-58.615172"
32645,"-34.759846,-58.615355"
32646,"-34.759967,-58.615822"
32647,"-34.760045,-58.616119"
32648,"-34.760056,-58.616159"
32649,"-34.760034,-58.616738"
32650,"-34.759991,-58.617146"
32651,"-34.760013,-58.617811"
32652,"-34.760098,-58.618112"
32653,"-34.760163,-58.618326"
32654,"-34.760178,-58.618395"
32655,"-34.760485,-58.620021"
32656,"-34.760601,-58.620682"
32657,"-34.760613,-58.620751"
32658,"-34.761,-58.623068"
32659,"-34.761214,-58.624463"
32660,"-34.761237,-58.624623"
32661,"-34.761407,-58.625815"
32662,"-34.761579,-58.627059"
32663,"-34.761772,-58.628283"
32664,"-34.762073,-58.630042"
32665,"-34.76233,-58.631372"
32666,"-34.762523,-58.63251"
32667,"-34.762759,-58.63384"
32668,"-34.762995,-58.635213"
32669,"-34.763124,-58.635857"
32670,"-34.763151,-58.635952"
32671,"-34.763403,-58.636823"
32672,"-34.76366,-58.637509"
32673,"-34.764025,-58.638325"
32674,"-34.764433,-58.639097"
32675,"-34.764969,-58.63987"
32676,"-34.765484,-58.640513"
32677,"-34.766042,-58.6412"
32678,"-34.766192,-58.641372"
32679,"-34.766557,-58.641737"
32680,"-34.766942,-58.642207"
32681,"-34.767137,-58.642445"
32682,"-34.767909,-58.643367"
32683,"-34.768145,-58.643646"
32684,"-34.768338,-58.643884"
32685,"-34.768617,-58.644226"
32686,"-34.768789,-58.644376"
32687,"-34.769368,-58.64517"
32688,"-34.770033,-58.646135"
32689,"-34.770067,-58.646182"
32690,"-34.77072,-58.647079"
32691,"-34.771385,-58.648024"
32692,"-34.772115,-58.649032"
32693,"-34.772758,-58.649933"
32694,"-34.773359,-58.65077"
32695,"-34.774153,-58.650019"
32696,"-34.774024,-58.649547"
32697,"-34.773338,-58.648603"
32698,"-34.772673,-58.647659"
32699,"-34.771965,-58.64665"
32700,"-34.772694,-58.645728"
32701,"-34.773424,-58.644848"
32702,"-34.774089,-58.644032"
32703,"-34.774754,-58.643217"
32704,"-34.775398,-58.642423"
32705,"-34.776213,-58.641543"
32706,"-34.776406,-58.641329"
32707,"-34.776921,-58.640792"
32708,"-34.778004,-58.640777"
32709,"-34.7783,-58.64059"
32710,"-34.779197,-58.639491"
32711,"-34.780535,-58.637839"
32712,"-34.782207,-58.635767"
32713,"-34.783474,-58.634201"
32714,"-34.784065,-58.633499"
32715,"-34.784647,-58.632761"
32716,"-34.785826,-58.631314"
32717,"-34.787278,-58.629563"
32718,"-34.789014,-58.630701"
32719,"-34.789732,-58.629849"
32720,"-34.791191,-58.630815"
32721,"-34.791405,-58.6303"
32722,"-34.790451,-58.629641"
32723,"-34.789689,-58.629141"
32724,"-34.78883,-58.628626"
32725,"-34.788015,-58.628089"
32726,"-34.787865,-58.628004"
32727,"-34.787178,-58.62751"
32728,"-34.78632,-58.626931"
32729,"-34.786127,-58.62751"
32730,"-34.785504,-58.628454"
32731,"-34.784453,-58.629742"
32732,"-34.783702,-58.630664"
32733,"-34.783294,-58.631179"
32734,"-34.782994,-58.631501"
32735,"-34.782093,-58.632596"
32736,"-34.781449,-58.633368"
32737,"-34.780719,-58.634248"
32738,"-34.77941,-58.636522"
32739,"-34.778273,-58.638475"
32740,"-34.777715,-58.639441"
32741,"-34.777157,-58.640535"
32742,"-34.771836,-58.644698"
32743,"-34.771149,-58.645513"
32744,"-34.766235,-58.641286"
32745,"-34.765549,-58.640449"
32746,"-34.765034,-58.639784"
32747,"-34.764519,-58.63899"
32748,"-34.764111,-58.63826"
32749,"-34.763746,-58.637466"
32750,"-34.76321,-58.63575"
32751,"-34.763103,-58.635321"
32752,"-34.762824,-58.633733"
32753,"-34.762609,-58.632424"
32754,"-34.76248,-58.631544"
32755,"-34.762309,-58.630707"
32756,"-34.762094,-58.629484"
32757,"-34.761879,-58.62824"
32758,"-34.761686,-58.627017"
32759,"-34.761515,-58.625751"
32760,"-34.761322,-58.624463"
32761,"-34.761214,-58.623691"
32762,"-34.761086,-58.622875"
32763,"-34.760549,-58.619978"
32764,"-34.760485,-58.619292"
32765,"-34.760571,-58.618498"
32766,"-34.760592,-58.618047"
32767,"-34.760571,-58.617618"
32768,"-34.760528,-58.617189"
32769,"-34.760399,-58.616695"
32770,"-34.760206,-58.616009"
32771,"-34.760139,-58.61585"
32772,"-34.760034,-58.615601"
32773,"-34.759841,-58.614979"
32774,"-34.759529,-58.613875"
32775,"-34.759197,-58.612704"
32776,"-34.759026,-58.611953"
32777,"-34.742224,-58.568759"
32778,"-34.741645,-58.567793"
32779,"-34.740529,-58.566012"
32780,"-34.739993,-58.565069"
32781,"-34.737524,-58.5604"
32782,"-34.734578,-58.554831"
32783,"-34.733706,-58.553181"
32784,"-34.732023,-58.549963"
32785,"-34.730508,-58.547065"
32786,"-34.730368,-58.546802"
32787,"-34.728856,-58.543975"
32788,"-34.728748,-58.543789"
32789,"-34.72847,-58.54331"
32790,"-34.728169,-58.542838"
32791,"-34.727805,-58.542387"
32792,"-34.727089,-58.541602"
32793,"-34.725831,-58.54022"
32794,"-34.724918,-58.538927"
32795,"-34.72362,-58.537087"
32796,"-34.723149,-58.536371"
32797,"-34.723084,-58.536272"
32798,"-34.730504,-58.534503"
32799,"-34.72789,-58.515222"
32800,"-34.727612,-58.51505"
32801,"-34.701171,-58.495116"
32802,"-34.698657,-58.492038"
32803,"-34.688375,-58.486458"
32804,"-34.687979,-58.485975"
32805,"-34.687915,-58.485825"
32806,"-34.687872,-58.485503"
32807,"-34.688022,-58.484988"
32808,"-34.688237,-58.484538"
32809,"-34.688301,-58.484259"
32810,"-34.688237,-58.484001"
32811,"-34.688001,-58.483658"
32812,"-34.687829,-58.483529"
32813,"-34.687614,-58.483443"
32814,"-34.687421,-58.483508"
32815,"-34.687271,-58.483744"
32816,"-34.687099,-58.484581"
32817,"-34.683091,-58.490182"
32818,"-34.6273451913979,-58.3680194097335"
32819,"-34.6290410851025,-58.365632113211"
32820,"-34.6301368933423,-58.3638970834979"
32821,"-34.6309783175265,-58.3626740832302"
32822,"-34.6328568459377,-58.3603030933779"
32823,"-34.6345266489699,-58.3593377384999"
32824,"-34.759927,-58.616996"
32825,"-34.75982,-58.617146"
32826,"-34.759605,-58.617275"
32827,"-34.759326,-58.617232"
32828,"-34.759068,-58.617146"
32829,"-34.758875,-58.617017"
32830,"-34.758725,-58.616846"
32831,"-34.758639,-58.616674"
32832,"-34.758596,-58.616395"
32833,"-34.758618,-58.616159"
32834,"-34.758725,-58.615987"
32835,"-34.758897,-58.615859"
32836,"-34.76,-58.615945"
32837,"-34.760226,-58.616006"
32838,"-34.76233,-58.616567"
32839,"-34.765775,-58.617636"
32840,"-34.767461,-58.618461"
32841,"-34.770112,-58.619675"
32842,"-34.771738,-58.620455"
32843,"-34.773924,-58.621458"
32844,"-34.776703,-58.622567"
32845,"-34.78117,-58.62412"
32846,"-34.782629,-58.625193"
32847,"-34.782972,-58.62545"
32848,"-34.784625,-58.62648"
32849,"-34.785231,-58.626879"
32850,"-34.785504,-58.627059"
32851,"-34.786041,-58.627467"
32852,"-34.786341,-58.627596"
32853,"-34.788487,-58.628991"
32854,"-34.785655,-58.626544"
32855,"-34.783636,-58.625564"
32856,"-34.775751,-58.622073"
32857,"-34.773323,-58.621058"
32858,"-34.770868,-58.619911"
32859,"-34.765346,-58.617362"
32860,"-34.762378,-58.616475"
32861,"-34.758918,-58.615429"
32862,"-34.758704,-58.615301"
32863,"-34.758382,-58.614979"
32864,"-34.758339,-58.614764"
32865,"-34.75836,-58.614378"
32866,"-34.758511,-58.614206"
32867,"-34.758596,-58.61412"
32868,"-34.75894,-58.613927"
32869,"-34.759068,-58.613734"
32870,"-34.759176,-58.613369"
32871,"-34.759219,-58.612919"
32872,"-34.633391,-58.474002"
32873,"-34.636009,-58.472843"
32874,"-34.638112,-58.47192"
32875,"-34.639099,-58.47147"
32876,"-34.640172,-58.470998"
32877,"-34.641266,-58.470526"
32878,"-34.641931,-58.470225"
32879,"-34.643025,-58.468981"
32880,"-34.644034,-58.467672"
32881,"-34.644892,-58.466578"
32882,"-34.669688,-58.476146"
32883,"-34.670915,-58.476703"
32884,"-34.678538,-58.479665"
32885,"-34.680263,-58.480359"
32886,"-34.68206,-58.481224"
32887,"-34.682624,-58.481631"
32888,"-34.684791,-58.483647"
32889,"-34.685851,-58.484504"
32890,"-34.686843,-58.485339"
32891,"-34.688253,-58.486574"
32892,"-34.688323,-58.486619"
32893,"-34.688408,-58.486683"
32894,"-34.688816,-58.487241"
32895,"-34.690224,-58.489237"
32896,"-34.69049,-58.489387"
32897,"-34.691809,-58.490278"
32898,"-34.723972,-58.537747"
32899,"-34.725829,-58.540371"
32900,"-34.727833,-58.542596"
32901,"-34.72909,-58.54467"
32902,"-34.730596,-58.547514"
32903,"-34.732296,-58.550726"
32904,"-34.759999,-58.615945"
32905,"-34.760255,-58.616013"
32906,"-34.761723,-58.616405"
32907,"-34.764182,-58.617171"
32908,"-34.770192,-58.619713"
32909,"-34.775483,-58.622136"
32910,"-34.776685,-58.622811"
32911,"-34.7772,-58.623755"
32912,"-34.7772,-58.623884"
32913,"-34.777179,-58.624012"
32914,"-34.777136,-58.624356"
32915,"-34.777071,-58.6253"
32916,"-34.777029,-58.626523"
